,source_id,ra,dec,l,b,parallax,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,r_med_geo,r_lo_geo,r_hi_geo,cube_id,pmra_deviation,pmdec_deviation
1113,5941478335062267392,245.66670680193164,-48.65771383389599,334.6841925148391,0.7468598690150298,42.212799011205234,2094.0493,-587.201761759561,0.022515096,-484.4877791612596,0.015742527,64.82149,0.49696845,23.671997,23.662645,23.682735,530,554.9489381951323,402.15790648661033
1704,5904539176758763520,221.2859873042985,-49.91801264819215,321.0069122271354,8.920908785100456,36.57337077566114,1534.9087,-665.2116578029803,0.02400802,-390.3202405363452,0.026746638,-6.467571,0.20349012,27.32563,27.307873,27.34262,530,632.9588342385516,307.9903678616959
4640,5942248371137635712,246.0848640862391,-46.7374174651064,336.24806905809214,1.8968098912829232,26.03467652111876,1515.9822,-499.2796892640631,0.01765528,-779.3433544894564,0.012302011,141.08864,1.1038833,38.38245,38.362354,38.406765,530,467.0268656996344,697.0134818148072
5318,5902593247350801280,230.23817754324284,-48.81875715386542,326.6827640259474,7.035087379951743,24.859175092000175,1237.2626,-503.3532291043607,0.024225827,-105.45277728616112,0.017548442,-34.297928,0.7249902,40.19666,40.16525,40.230484,530,471.100405539932,23.122904611511856
8698,4040819001555036288,268.2009625113447,-34.64713947123094,355.8788348599899,-4.241251751608524,21.133380705051117,1102.4929,-452.01885866141384,0.022222146,-410.8791580983476,0.015064883,-155.1211,1.2055311,47.28877,47.236683,47.331165,530,419.76603509698515,328.54928542369834
23630,5831427735218846976,243.97455293236354,-60.25926463405272,325.8181318945117,-6.8208162697211945,14.730315194506575,1101.8328,-432.16930081622456,0.015060808,-95.48578304056387,0.013206654,-49.643547,2.092906,67.8488,67.791016,67.91112,530,399.91647725179587,13.155910365914607
15,2261614264931057664,293.09759805108064,69.65345106254792,101.29640987500859,21.871893703413377,173.49391001786597,2319.2231,597.3842379704172,0.115345165,-1738.2861023860867,0.10216282,26.57642,0.1642887,5.763695,5.7607574,5.766001,533,-569.3600762002911,1769.3057271327432
435,2246581329639103872,304.3858330649528,66.85501172532437,100.46354296167175,16.91332169148764,57.20405217305612,2755.3079,468.6837090609632,0.02758816,297.58896862597277,0.025212254,-4.332744,0.17812404,17.475517,17.470062,17.480686,533,-440.65954729083717,-266.5693438793163
992,2229668951018122112,334.0959759546688,70.9442135471197,110.8783021107678,11.795985237020538,43.78639014812944,3221.004,862.8296004351645,0.016800972,-40.69232497487799,0.016851893,-4.8572884,0.27644745,22.825068,22.819439,22.832478,533,-834.8054386650384,71.71194972153447
1032,2161275788716592256,273.47793312479706,64.3974430759749,93.97402050742973,28.287951371496106,43.18372559003232,459.34937,352.9180535417044,0.12802869,35.57224637159496,0.09519826,-35.92832,0.18961309,23.141617,23.080696,23.205488,533,-324.89389177157835,-4.552621624938489
2425,2277839861099828480,312.94406804178556,74.78288685968165,109.04700822746308,18.83819666551654,32.37630967800608,2148.5598,401.98066838033253,0.018466331,575.7488524623208,0.018679712,-30.327549,0.17180343,30.870207,30.854807,30.88441,533,-373.9565066102065,-544.7292277156643
2570,2276740452551433984,317.1642914880167,73.695042026964,108.87660148999198,17.26684812554624,31.816929305322702,1957.7726,-323.1722498543769,0.018496202,-397.95999136583606,0.020262081,6.838153,0.23295783,31.41305,31.398304,31.426764,533,351.19641162450296,428.9796161124925
5776,2285089319219646976,325.2449396891239,78.82496099942838,114.20612414594342,19.333298903077754,24.177164139769786,1556.4166,1028.76410081798,0.020893622,526.3513770968573,0.02174534,46.15285,0.43226585,41.35415,41.328205,41.379097,533,-1000.739939047854,-495.3317523502008
21741,2286265762302105600,350.75193030941887,80.84909582968923,119.31112290255514,18.605304322945866,15.205138114214732,709.18634,367.4457074717345,0.0227337,335.7310752105579,0.023593044,-46.522457,4.3186507,65.62867,65.55081,65.71058,533,-339.42154570160847,-304.71145046390143
34752,2197526687087648768,314.74688163210004,65.04430512274833,101.41181858955369,12.41853777190408,12.695287530508855,205.05507,-369.5526413084447,0.074672595,-38.4930798166844,0.07357175,-89.502495,2.8693743,78.58485,78.189735,78.97325,533,397.5768030785708,69.51270456334086
131,1088813933689615872,113.60946222158073,62.940999988434626,153.59281480790972,28.789141931428695,84.70006581982092,5059.771,-495.56725523449285,0.0156179285,-109.91666306728042,0.014783203,-41.918278,0.16900764,11.801198,11.798982,11.803755,534,519.6563993174154,47.91357021998314
211,567659818855055488,50.351214978167995,79.9685443981029,129.37098227390186,19.026706232228477,71.65856556711978,5181.938,410.0899489670118,0.013853712,287.87506822568264,0.015812792,-13.520943,0.29262465,13.948936,13.945566,13.951773,534,-386.0008048840893,-349.87816107297994
329,543789661932658432,57.165531943522886,73.54191251028459,134.7475011326235,14.883851702559646,62.668779681693195,4216.397,400.0557979706867,0.012266711,-268.8934958530589,0.014722797,-7.9637074,0.26159436,15.94757,15.944394,15.951451,534,-375.96665388776415,206.89040300576158
411,1139252071109797760,119.05927122870598,80.26593957502311,133.67602574701257,29.432621640595514,58.291899886624634,2977.2747,-476.1593730046099,0.020622553,89.32955805147142,0.026041923,-7.9204006,0.15169692,17.147121,17.14162,17.152637,534,500.24851708753243,-151.3326508987687
580,540136568911394944,5.853328308291732,77.18949370674841,121.33182805286896,14.40489153171187,52.26920080385856,4431.2485,-837.4275392665952,0.014799214,45.15536907999602,0.0148295285,-64.79854,0.2749805,19.119986,19.115562,19.123804,534,861.5166833495177,-107.1584619272933
607,550301107233576320,65.49943035167864,75.13902554613937,135.28033290495688,17.590923248153995,51.414150392748944,2800.549,541.6207914547289,0.01722038,-486.97034907508754,0.019243993,32.640526,0.21682875,19.438734,19.4322,19.444674,534,-517.5316473718063,424.96725622779024
683,215395053733297024,84.5454985120725,51.4462230783122,159.9282476926051,10.50346066417417,48.927411766032876,2286.79,-549.977425435389,0.020304902,107.57279057042996,0.014420824,-45.904186,0.13905467,20.424358,20.414955,20.43445,534,574.0665695183116,-169.57588341772725
1390,2281893657394021376,359.51736438063597,78.60781411675364,120.21376853969417,16.01870179485212,39.03652716582513,2860.7559,474.64021963327843,0.01745246,-136.9682576568396,0.015686417,4.016198,0.3998847,25.612534,25.604797,25.620855,534,-450.5510755503559,74.96516480954232
2378,562826090863378560,32.07816911916554,80.21974777835992,126.29976617769258,17.854456652809777,32.62288553683877,1673.6755,475.94718907387687,0.024469327,-287.93641733522463,0.020565994,-11.219661,0.65698403,30.627956,30.607216,30.647646,534,-451.85804499095434,225.93332448792734
3875,558574554276665856,28.37354852609174,73.49418916727187,127.37436842776796,11.15998305340163,27.579977261812598,1618.744,373.2382937560961,0.01649403,-210.63068943270608,0.017748233,-65.06447,0.37566778,36.228104,36.21098,36.24662,534,-349.14914967317355,148.6275965854088
4510,539239848459770624,11.276620646644279,75.93737181910811,122.5371310491359,13.070475361170335,26.270729380118865,1461.412,389.83801641223243,0.01856866,-95.5818994032686,0.019819327,-9.374117,0.148929,38.03459,37.999786,38.063446,534,-365.7488723293099,33.57880655597131
4575,540077264003238528,7.736218600764686,77.01925183680748,121.74636805135177,14.194698575407056,26.141404488674123,1183.781,339.814956942844,0.020549666,-34.42182785650211,0.024500966,13.882859,0.13954994,38.229027,38.195595,38.259296,534,-315.72581285992146,-27.58126499079517
4880,483440831643252736,70.7132282505822,66.73622620880651,143.0394712020629,13.407562619290466,25.608034178329202,1224.0841,354.1436024994081,0.014300179,91.85852511791124,0.016849149,-59.290085,0.16918252,39.00606,38.978153,39.035236,534,-330.05445841648555,-153.86161796520852
5404,558869979304646272,28.37952575172772,73.96252854419957,127.2599927738311,11.614705854696199,24.715100085536136,2193.2686,546.4564111239179,0.011651254,-172.15473575961408,0.012899208,-34.023468,0.26639903,40.427303,40.40947,40.444473,534,-522.3672670409953,110.1516429123168
12537,1151808940575111040,120.12224280717152,85.91456459173278,127.36237891548258,28.270912556639164,18.647196277498857,1369.6318,-309.48252869878024,0.016574742,-235.33673801107125,0.017423252,65.05759,0.8355102,53.630283,53.59057,53.673855,534,333.5716727817028,173.33364516377395
504,893214796542513280,109.88247151982931,32.8285502595512,185.35146328185525,19.794002758588658,54.869175912893716,1815.6755,408.43401722434385,0.0324612,-347.3853928564481,0.02726116,-70.04637,0.6870357,18.212685,18.203472,18.223404,535,-418.0440057958856,263.5340577428726
666,978615483876384000,105.41444095163097,48.37674997399732,168.4450033758592,21.543857646144897,49.24284381033107,2178.8757,546.3758938502301,0.022624094,-432.0094216065809,0.02148292,-21.772625,0.19095227,20.29311,20.28294,20.30166,535,-555.9858824217719,348.1580864930054
1230,942860190374658688,97.1901954574158,36.4790198887331,177.6886777612198,11.560477505280689,40.839287025425726,1766.5527,-291.10613278814844,0.024918787,-218.15046714033986,0.020811068,-5.3973947,0.20307802,24.468077,24.453493,24.479347,535,281.4961442166067,134.29913202676437
1406,937667952870488704,101.52864958435119,32.55462309419331,182.86429644074715,13.176052507586554,38.87330918426547,2257.2095,-461.4615506923732,0.01893273,103.26348989442104,0.015741052,-32.687664,0.53199536,25.710436,25.698769,25.72342,535,451.85156212083143,-187.11482500799653
1413,937667952871051776,101.51863811140593,32.556123453071386,182.8593681854124,13.168951025237254,38.828138208813535,1804.9446,-456.2626633433236,0.02096874,99.86964361281478,0.016810695,-31.996338,0.19018337,25.72842,25.71615,25.741587,535,446.65267477178185,-183.72097872639029
1634,945133361945623552,99.65736672592642,39.40332534806576,175.77763211965484,14.53870743674349,36.97063221513066,1577.9344,378.3014468471007,0.02283587,-52.533903102951854,0.018919127,-35.878807,2.749898,27.028826,27.012386,27.045734,535,-387.91143541864244,-31.317432010623634
1703,880495478530513920,118.39165275381612,30.59691391215582,190.17438916792977,25.92743629347698,36.566620528819186,1522.7843,706.6709901290797,0.023387002,-1835.3940444413206,0.015198396,-234.3216,0.22987542,27.32354,27.308998,27.340889,535,-716.2809787006214,1751.5427093277451
1743,870758684590736896,108.46930807992815,25.01098646661653,192.50529816365454,15.7611432054464,36.31405243697299,1444.1134,-405.4063271039509,0.02315812,-88.49392373747412,0.019519717,-54.417393,0.14441143,27.509832,27.492632,27.529783,535,395.79633853240915,4.642588623898632
2355,865962683591073408,111.70789702757294,21.535561717887308,197.05301467986823,17.14097191481055,32.680305911987645,396.38007,-315.46944349186913,0.08804224,-20.83367362507556,0.077259704,50.34813,0.3312636,30.549297,30.456799,30.627596,535,305.8594549203274,-63.017661488499925
3494,975193460091316992,113.88787399205876,46.17338045048329,172.3755083819723,26.54235115717004,28.619986414484234,1466.2113,425.889770994866,0.019107701,-451.7673541198717,0.014522379,-37.712597,0.94069034,34.931034,34.90758,34.951477,535,-435.49975956640776,367.9160190062962
5298,942619500406595712,97.41948761431031,35.89056981187706,178.31232006451694,11.476214942558725,24.878116821898693,1653.371,349.8485071344756,0.017334512,-380.2797705543546,0.013181731,-13.897083,0.18835181,40.13811,40.10881,40.159386,535,-359.45849570601735,296.42843544077914
9143,974614670300402304,111.24516135048006,46.09822362713158,171.98853274582885,24.743127726539043,20.780702204072266,1310.8262,-287.0152263921986,0.0151670845,-311.92322538282906,0.009582669,6.695905,0.17323253,48.050644,48.01524,48.0866,535,277.40523782065685,228.07189026925357
38206,988045445351239168,108.51074052552677,55.334898360951044,161.63325710339805,25.1437110685715,12.212134229868152,639.6811,298.3902108142844,0.013618084,-453.9471642108981,0.0111897215,50.2553,1.690521,81.60279,81.49191,81.70284,535,-308.00019938582614,370.0958290973226
58,3089711447388931584,124.03158305457569,1.3028427269823109,221.7372305091056,19.373332994545027,111.86977668317493,4909.9478,-376.19584306424736,0.023568213,60.538113008471996,0.019387966,61.455795,0.6730268,8.935798,8.933814,8.937806,536,347.07754727630453,-120.8810486447012
253,672091364541849344,117.07514854485704,20.363715703599137,200.23719061711785,21.319596579930863,68.03336375534937,3047.1309,1450.0374715502585,0.02375046,-992.054978382924,0.017634124,53.433094,0.9906812,14.689325,14.68406,14.6940775,536,-1479.1557673382013,931.7120427466948
389,5760701787150565888,133.57293283233423,-5.434323445721112,233.20455440478062,24.16274908992184,59.35951989622318,1453.3284,-413.6476444734453,0.036463525,30.618611405101216,0.026310707,32.03807,0.18374781,16.836626,16.824562,16.84718,536,384.5293486855025,-90.96154704133042
588,650337664425397632,123.64772339188875,13.023259147351093,210.23642780753912,24.23624940457639,51.974523149703614,2092.6003,-420.79990895869526,0.024132723,97.36350973845212,0.016456049,21.421886,0.1532238,19.224735,19.216743,19.234858,536,391.6816131707524,-157.70644537468132
1325,3064885260813278336,127.83807126370047,-6.034110493531185,230.47918790992912,19.01455238185564,39.61921276450363,571.375,-431.05727796594306,0.079180494,-66.6685444793869,0.06278625,74.76802,0.5491698,25.220592,25.182367,25.263885,536,401.93898217800023,6.3256088431576885
2413,3147366882214364544,119.71195540180442,10.129868644373767,211.32694031736537,19.52337673701227,32.405473559169195,1035.9435,447.90399373396986,0.03209199,24.658862615436476,0.020160275,45.69811,0.21281871,30.829815,30.803717,30.855476,536,-477.0222895219127,-85.00179825166569
4022,3072544153868881792,130.49568010167286,-1.5681404569999258,227.84113007801247,23.590257980572087,27.232983317288753,1127.6659,-708.8279385354158,0.022651775,183.52032466585555,0.01948279,158.64992,0.9769109,36.701286,36.677246,36.73395,536,679.7096427474729,-243.86326030208477
4075,3070073413802735744,124.27276365829329,-2.59863063530989,225.45994404184847,17.69320371828306,27.099427928927273,992.79254,360.83217519371277,0.027632626,-329.8254668753056,0.021870805,16.07475,0.58009964,36.873734,36.843822,36.90888,536,-389.9504709816556,269.4825312390764
8901,3038445240276115200,123.37010161784357,-9.470885670911093,231.14822238633678,13.447478572879564,20.945565320748702,1352.2125,939.0453178322749,0.018617604,-1167.6080531808493,0.014332399,142.352,2.4389834,47.635212,47.599506,47.668785,536,-968.1636136202178,1107.2651175446201
15760,599710101767701888,128.66786490416283,9.370454947328184,216.21573866926735,27.164031119287607,17.151840014154793,856.2076,345.47961584185555,0.020398973,-224.26531403626322,0.015322445,-12.640752,0.20072505,58.191303,58.133327,58.259872,536,-374.5979116297984,163.922378400034
39266,3073097998492775808,127.42144075192418,-1.7505743037618207,226.33586191136752,20.8452614147872,12.089123980765743,452.2205,393.84970616545746,0.030291803,-879.9390938129617,0.02091248,63.623737,0.48690805,82.45775,82.28841,82.667885,536,-422.9680019534003,819.5961581767325
188,5684037136313018368,145.93572009719549,-17.784076029964655,252.18642122359051,26.073176220836952,74.58454496592636,3887.387,-1419.9695896150583,0.021152487,226.09120785086048,0.017922979,95.75343,0.88809866,13.407547,13.40439,13.41107,537,1362.2116141384665,-244.52400481207923
1348,5452492082132835840,166.97418043057004,-30.175156666953004,277.7305696762507,27.58069510537156,39.39745889595018,1897.3318,-505.3713803012609,0.015582519,-132.29294597067076,0.01769431,12.579542,0.17784396,25.368153,25.35587,25.378708,537,447.6134048246692,113.86014900945202
2478,5684146705223059456,147.8491930485128,-17.739557755539053,253.5742691688233,27.409811107160447,32.08204563690039,127.38945,424.81851556769806,0.2585757,130.90746421467827,0.22257063,79.09944,0.61261153,31.100641,30.870558,31.3152,537,-482.57649104428975,-149.340261175897
2633,5446332686714616448,152.37992323415938,-35.85669552386095,269.67923404902797,16.35377128066412,31.513676682754916,1025.2563,-445.6320442193714,0.026506545,18.773657854120643,0.029049026,36.091427,0.14113662,31.713085,31.68533,31.743118,537,387.8740687427797,-37.206454815339384
3871,5731252295913584768,137.10269958751732,-15.145678743667276,243.97155560785538,21.362681958622687,27.584365596627467,1207.5575,-533.7354325052678,0.017809587,-200.55663519208025,0.0173777,67.0715,0.15774652,36.221355,36.19684,36.249252,537,475.9774570286761,182.1238382308615
4177,5468679229755326848,157.18034926818171,-27.367208212669173,267.8708435616382,25.62061058304113,26.907234493232746,1282.8782,333.51679287985655,0.017264454,-263.5314140513839,0.019303052,30.419842,0.23992723,37.13552,37.10194,37.1617,537,-391.27476835644825,245.09861709016513
4741,5443514638412096256,161.38720206910452,-35.35215583856443,275.83245870095675,20.809942443169444,25.866149199063805,1599.1227,-893.1490816437861,0.013848601,361.6094781428012,0.016040154,69.25239,0.4946272,38.64401,38.618153,38.667015,537,835.3911061671944,-380.04227510401995
4926,5631222984331124864,140.5821378257431,-32.14718565754301,259.59544363951727,12.616122959040108,25.540503665374274,589.2019,-630.3517090309574,0.026287958,289.94971386599474,0.04231063,27.344597,1.1459349,39.11881,39.061935,39.179207,537,572.5937335543657,-308.3825108272135
8082,5452258470269114240,166.8325847356503,-30.823248686849777,277.92669379030144,26.944680320438184,21.637805221905605,1358.0562,325.59485218058535,0.013782919,-386.4176746732093,0.013132549,30.533403,0.3536639,46.152946,46.115185,46.18733,537,-383.35282765717704,367.9848777119906
13830,5454640218615659392,162.07043312433635,-30.120920440186758,273.52167868422987,25.62554012518734,18.024969492903846,1197.4302,-599.2301109707496,0.011185779,56.667595235991264,0.012825552,77.00768,0.67616904,55.488613,55.44378,55.535923,537,541.4721354941579,-75.10039219721
65,5381537023379295232,176.62052057636615,-40.498565145629904,289.79155241295547,20.709943784100474,107.30243385622761,1228.9167,-1530.9705104799332,0.06000649,403.2865748639044,0.07325505,16.898405,0.1482209,9.318137,9.3116,9.325289,538,1450.1025739220952,-439.89842201068416
68,3478127463341507072,173.61931513361625,-32.82768460705796,284.7727971945327,27.315798456595633,104.6132883058554,3783.1614,-670.2301626896037,0.035807688,822.3992428347119,0.026112903,-21.97431,0.15340964,9.556386,9.55422,9.558918,538,589.3622261317657,-859.0110899814916
157,5378886891123024512,175.25617537001182,-44.40411484982858,289.8968488193527,16.67814677271656,78.22675647892444,4288.1255,-660.6340786458122,0.0164701,242.09647458907287,0.01347592,13.526802,0.18292506,12.779212,12.776548,12.782297,538,579.7661420879742,-278.7083217358526
348,6080301367488384896,196.23375386410433,-52.446460645439096,305.02195797279313,10.370507925173035,61.3202021352086,3044.346,-786.0977851714334,0.016087461,-795.7454921782808,0.017123453,38.990128,0.13777034,16.302183,16.296526,16.307411,538,705.2298486135953,759.133645031501
357,6093381604489726848,208.14522818893144,-50.921878321076235,312.6720632811937,10.789906949082756,60.82769614442495,445.82733,-590.2749816764966,0.13960615,-38.270555137851524,0.1392448,-23.288418,0.13975723,16.443064,16.401367,16.485716,538,509.4070451186586,1.6587079910717577
998,3460347849221303296,178.9583533444811,-38.28168277300529,291.0822379551595,23.307259588375075,43.678833029933806,1906.6492,624.1210522003835,0.021944137,-295.7618913008721,0.016268468,18.491928,0.48627672,22.883955,22.870623,22.89642,538,-704.9889887582215,259.1500441540923
1590,6128366415218881536,186.6962483313444,-48.913552660206726,298.7661737657805,13.758691649615514,37.22107095867945,1502.8491,-642.0917737310344,0.023250272,-80.61109818674296,0.016689718,30.586044,0.120891295,26.850025,26.832928,26.869005,538,561.2238371731964,43.9992510399632
1612,3459773354395918080,181.1560339464786,-38.2745960184833,292.91772731688746,23.685145661423874,37.074888140925545,1757.485,640.7818294486968,0.01589171,-226.17352267127382,0.013138233,-7.273872,0.31630918,26.948465,26.932323,26.962135,538,-721.649766006535,189.56167552449404
1787,6153706477443518976,190.92448505989395,-37.70907037203689,301.24102223337223,25.137266846786115,36.04760319002567,1740.4064,-628.409286814564,0.018749135,-208.36307340881478,0.015433896,-26.159468,0.17183585,27.720482,27.704144,27.736065,538,547.541350256726,171.751226262035
2276,6161806515182527616,203.63858343699104,-38.90896389343475,312.04209223332373,23.19886528512252,33.10876268980465,1240.8342,445.18298120464453,0.023597568,-393.8796913566804,0.022551471,82.08588,0.16799565,30.174412,30.152601,30.195215,538,-526.0509177624826,357.2678442099006
2442,5389590533737965824,167.79966095219487,-41.093016218287,283.3280939700652,17.931779538779715,32.30526122455542,1651.6338,-1251.0766668377687,0.019788653,-137.0483348185954,0.019460687,67.83085,1.1245438,30.94705,30.926132,30.970024,538,1170.2087302799307,100.43648767181564
2495,6172473118001192576,210.23399491481786,-31.796784107232934,319.7662801749245,28.79296883153107,32.047450960601594,1464.1381,-694.9836322081316,0.021926653,96.65020593847836,0.023856081,-20.257992,0.3452463,31.171133,31.150757,31.19323,538,614.1156956502934,-133.26205308525812
2868,5380306876026603648,179.61211650285622,-41.923194312330416,292.48667300950063,19.871307008155235,30.605777373646763,1873.1096,-770.1554519887776,0.011940398,-266.41475986642484,0.01168284,160.1574,0.19328842,32.646374,32.630875,32.6611,538,689.2875154309395,229.80291271964506
3550,6092221001248304000,217.55356829428726,-46.95226444542822,319.92474508147467,12.6344532800052,28.40534250383913,1674.5187,-636.0224636447998,0.021415807,-396.3559931173379,0.01825816,-22.918926,0.45390388,35.170383,35.15295,35.18614,538,555.1545270869617,359.7441459705581
5374,6127054869644586112,186.4901035834103,-48.85472998767372,298.62124036107525,13.803660636006672,24.774822106395014,386.46762,-606.6513608576655,0.05431852,-116.8564440539005,0.043621194,12.744462,0.47846526,40.336338,40.23953,40.444164,538,525.7834242998274,80.24459690712074
5524,6168626476571025408,202.7160180624431,-32.63172361918608,312.4669054864045,29.50901332852179,24.522988429299357,1537.4811,-584.5003014985725,0.016896455,-350.53796654383757,0.012309723,-72.98588,0.2713952,40.7267,40.703117,40.752346,538,503.6323649407345,313.9261193970578
24976,6162332730663543936,200.4281654300476,-39.3107016105543,309.29712192916276,23.186580926512946,14.396176174591803,100.20643,-738.6250700019822,0.16308208,93.72869917640557,0.117370404,136.65599,0.44792086,69.2648,68.46246,70.00634,538,657.7571334441441,-130.34054632318532
50481,5379966714616601216,177.37607790609823,-42.803707114580234,291.0032687501901,18.62894657508506,10.93557340025556,721.21216,-943.0165492255255,0.0121998275,-175.70584097728675,0.011443375,110.30841,3.6776016,91.0994,90.97534,91.21531,538,862.1486126676875,139.09399383050697
281,6009538585839374336,236.8689134126426,-37.917263016788894,337.1608697152323,12.988963768699502,65.58889545142002,1916.7904,-415.5065784720489,0.038759105,-213.99093760389204,0.023602571,-6.7376423,0.16161147,15.236676,15.229421,15.246193,539,359.80490784029416,144.5905518808783
538,6051948158061617024,246.30145684486567,-21.93886317226759,354.82117510758314,18.745023065346547,53.738931981345196,2525.3728,-571.0298221590906,0.024022017,-337.7985058980569,0.017905824,-62.588837,0.5186915,18.59354,18.584866,18.60082,539,515.3281515273359,268.3981201750432
713,6228695270698475392,222.3826145220022,-26.10660595947719,333.5419147258555,29.65439658573072,48.25719724733583,1416.5077,-1201.5378254722727,0.045880977,-185.49279720087748,0.04739799,-35.29676,0.6928004,20.705145,20.691195,20.719828,539,1145.836154840518,116.09241147786376
717,6228695236338166528,222.37518072685268,-26.109865958353627,333.53339007506077,29.65495044713339,48.228099975196294,1434.94,-1199.8887168849342,0.03654113,-186.93427496912216,0.038083844,-33.691532,0.48516423,20.726242,20.713795,20.738276,539,1144.1870462531795,117.53388924610844
900,6213789290343029760,231.4896875063614,-26.705827245952094,340.7626388671512,24.592517145811005,45.09819351935687,2234.738,-818.9139087859926,0.020857185,-9.97190903585144,0.01551086,-133.31967,0.2730049,22.159765,22.15133,22.16871,539,763.2122381542379,-59.428476687162274
1869,6104435819513399168,215.3433300820813,-40.394253817296,320.90860618234126,19.317206503693306,35.45773367467926,1601.417,-561.7342232563942,0.028899012,-68.33901943011912,0.022349572,4.4816656,0.44597483,28.180853,28.163761,28.194645,539,506.0325526246395,-1.06136629289459
1905,6250364583302109312,240.07872069908822,-16.535093095895803,354.90814880563613,26.724660958286954,35.26646700832978,58.768456,-667.4460233725058,0.8066567,-378.2242357076781,0.63493717,-18.796019,0.7548534,28.368837,27.810562,28.808928,539,611.7443527407511,308.8238499846644
2213,6210461519621773696,233.32970349901007,-27.389046463701217,341.7063565625325,23.041078172299322,33.351490322058616,1785.2745,-550.6264753558467,0.01975783,-263.4286561651986,0.0150712,-27.393694,1.0362808,29.950745,29.931513,29.972122,539,494.9248047240919,194.02827044218492
2398,6198060746449027968,226.55707807696265,-37.426984314437604,330.5490626791811,18.112771656855855,32.53825969612195,1364.0471,-423.57260246285045,0.02375243,-1058.6008712078385,0.020102164,60.245216,0.71639425,30.719288,30.691694,30.74516,539,367.87093183109573,989.2004854848248
4446,6172774315468302208,212.36079885686382,-30.931291877765513,322.04859025769645,29.02841473976577,26.37468392274284,1385.6093,-465.85747989275734,0.021061974,-220.79946161233943,0.022015626,-6.013551,0.29715303,37.872337,37.845703,37.895744,539,410.1558092610027,151.39907588932573
6764,6101105948552276352,222.98071977720429,-41.1867723631551,326.0910122235445,16.204127566232003,22.977454056075665,1112.8528,-496.3301025898736,0.018723428,-244.52924643069656,0.018455002,173.92516,1.0878993,43.50928,43.47141,43.54718,539,440.6284319581189,175.12886070768286
9867,6222864212643490560,218.15393286333017,-28.268713565971897,328.5553136555455,29.520531669385687,20.25681013292051,358.33707,-454.9227309830807,0.051333815,-304.98678718304825,0.052192036,-64.85248,0.44637018,49.284416,49.142178,49.426643,539,399.22106035132606,235.58640146003455
47684,6202842625595869184,221.61271424961672,-35.35876505465344,327.938537045786,21.8671113798818,11.186278272391817,655.7822,-465.9140924877697,0.020372367,-246.61508517574333,0.019451281,-139.9011,1.2442716,89.06914,88.93777,89.17127,539,410.212421856015,177.21469945272963
95,1642641410934267008,244.17238993246437,67.2392157683359,99.90196270767545,39.47193065196246,92.87660493860945,6366.3745,-497.91542844233754,0.018054526,84.04651524101907,0.018186517,-19.855364,0.19066334,10.763724,10.762386,10.765316,542,450.3798592294874,-70.56184633246653
160,1637110042813188608,261.24428143354027,67.30672951368193,97.5592966783152,33.17275576125525,78.17469220601129,3455.488,-531.7492966789252,0.025146972,4.8177533768137515,0.029179985,-38.476604,0.14800893,12.788933,12.785835,12.792505,542,484.2137274660751,8.666915531738791
406,1615982823805660544,226.07118760325147,60.38537932190289,98.11030690706833,49.85165961194802,58.544572315840405,3964.3733,-657.3080971622794,0.019680407,178.16335290508448,0.01711647,-26.712439,0.1843518,17.072256,17.06861,17.076582,542,609.7725279494293,-164.67868399653193
1600,1649026618553865472,254.67572397577862,68.89882693265304,100.07418234573052,35.22144915808269,37.15929126432873,2525.163,-528.5268838034337,0.019077033,200.99075594912296,0.020879807,-65.31104,0.35033014,26.894022,26.881899,26.902887,542,480.9913145905836,-187.5060870405704
2241,1640580891783937664,233.76500986630998,62.9147309108325,97.79702455910501,45.417602556249236,33.262683943191405,2277.5046,-633.289651931054,0.021845886,-164.60703740020745,0.018348083,-85.180534,1.0836517,30.041792,30.02559,30.056099,542,585.7540827182039,178.09170630876
2745,1627656854154105856,240.14529278305824,61.661520163426395,94.21169751037476,43.46486759831778,31.03092432229042,2636.4062,-443.54543782393534,0.015551364,21.141972056431424,0.016464569,-36.40454,0.21722592,32.20621,32.19402,32.217655,542,396.0098686110852,-7.657303147878881
3607,1712614124767394816,203.16332673930077,75.0071106350803,119.3712313880517,41.83496425512406,28.249343731472365,2413.6475,-440.5577379228295,0.015286917,49.538510289490155,0.012187689,-30.790337,0.19039987,35.373165,35.35406,35.38635,542,393.0221687099794,-36.05384138093761
5015,1712527263348767488,203.71627974027726,74.5003094322101,119.0298751599777,42.29731528894775,25.385644405380052,975.68677,-438.6110860754708,0.032991968,-20.51323261953956,0.031578273,-7.6338983,0.39575994,39.35726,39.320568,39.395714,542,391.07551686262065,33.9979015280921
5605,1646478569076109184,235.35975894336306,68.42148190392629,103.49142055010091,41.70900036661328,24.431842305885397,2138.4136,-856.6079849978928,0.012708382,455.459219098377,0.014246555,-99.51693,1.6387837,40.87782,40.854652,40.89658,542,809.0724157850427,-441.97455018982447
9186,1698467120968386688,223.0189399422612,71.66065480979269,110.5610267119691,42.44999090352538,20.754798738048937,1900.8436,-867.3703413058762,0.013216097,-409.2726322428409,0.011861426,-96.7321,0.41297308,48.13552,48.114143,48.15979,542,819.8347720930261,422.75730115139345
