,source_id,ra,dec,l,b,parallax,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,r_med_geo,r_lo_geo,r_hi_geo
6007,2167934774743593600,311.81551375043,48.53183952788779,87.45712337781113,3.230380631372752,16.547326973644584,1151.2444,161.72124839781253,0.014766118,165.35411205458934,0.016464002,-8.920896,0.582177,60.353645,60.29462,60.402615
6008,2685833132557398656,319.17465527297037,-1.3035423642668946,50.155672095480014,-32.50080571444862,5.539369745485017,294.68048,266.30464754469494,0.019835215,-249.04145657816164,0.0132206585,47.822296,1.8027554,179.1328,178.47687,179.77568
6009,6866402252347208320,301.9071218808934,-19.966223149238466,22.471093406536646,-25.384868731318043,12.194652868618576,915.60626,238.8333227412483,0.0139896935,-152.67776748380663,0.009398702,-60.260715,0.57934487,81.908905,81.81798,82.0286
6010,4466944284819435776,245.77463456159464,17.470139813404693,33.30147383996802,40.450903786019225,24.766747090920475,982.9267,-132.47510186724995,0.017327845,302.7312928324138,0.017818693,-37.107224,0.13446428,40.326977,40.292397,40.36339
6011,279864741937222144,78.42750429997803,56.55604229346666,153.58752190297963,10.23064124467731,9.438359687506463,713.4864,141.37704662390541,0.00967496,-269.808094705894,0.008544327,96.76857,1.8109918,105.81414,105.647995,105.95166
6012,1979626297341821568,327.72445427479573,49.34425526535412,95.37071657812018,-3.618560238340414,1.2328243850387397,93.94545,-31.508461029922454,0.012645021,-21.849153737544185,0.012238872,-51.71212,4.429821,792.00696,784.2605,800.1792
6013,5518505007921586560,118.25648518869502,-47.379200512911474,261.392459285034,-10.109468323024798,1.0401585046955197,94.15117,13.020066696243152,0.014161861,-19.739264477541035,0.015580158,22.570848,1.0323967,957.1548,948.5157,966.27966
6014,4080031842426278912,281.0118160352675,-20.658824269232788,13.618810878733845,-7.702080889427026,8.873042853322113,525.3029,-211.52913775182853,0.018975643,-273.23302288030357,0.015018318,-5.766838,7.617708,112.43709,112.22424,112.65058
6015,6410163892426122112,325.08083795985266,-59.92614032127702,333.9726650703596,-43.971562469417215,2.490097941884537,169.60101,68.46509751930068,0.011067063,-55.70608098789077,0.014929376,-38.778564,0.6268513,396.92584,394.81256,398.87012
6016,4422809716282811776,237.0386473010155,1.5710024915264806,9.460712350530004,40.58147360937322,46.157463771431985,2644.1013,-176.03634834582556,0.017701307,-166.10453110617837,0.014174722,-26.717646,0.14423507,21.647503,21.636654,21.655474
6017,1626057133454935680,239.45418747045957,59.27193005026084,91.396347837894,44.78508763551901,30.51025236883583,2876.2366,-296.1345618418176,0.012180282,203.21638029230172,0.012584186,-44.29577,0.318217,32.752834,32.742638,32.76528
